,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
300,300,21,7,2,3,2,0,0,1,6,1,357,1,26,0,2,8,18,16,287,8,0
301,301,33,1,0,3,2,0,1,1,6,1,200,1,26,0,2,8,18,16,287,8,0
302,302,42,5,1,5,2,0,0,1,6,1,107,1,26,0,2,8,18,16,287,8,0
303,303,26,11,1,7,0,1,0,1,6,1,267,1,26,0,2,8,18,16,287,8,0
304,304,25,0,1,3,0,1,0,1,6,1,248,1,26,0,2,8,18,16,287,8,0
305,305,23,0,1,1,2,1,0,1,6,1,215,1,26,0,2,8,18,16,287,8,0
306,306,29,1,1,7,2,0,0,1,6,1,209,1,26,0,2,8,18,16,287,8,0
307,307,40,3,0,0,0,1,1,1,6,1,205,1,26,0,2,8,18,16,287,8,0
308,308,25,0,1,6,0,1,0,1,6,1,261,2,26,0,2,8,18,16,287,8,0
309,309,24,1,1,0,0,1,0,1,6,1,83,1,26,0,2,8,18,16,287,8,0
310,310,37,4,0,6,0,1,0,1,6,1,106,2,26,0,2,8,18,16,287,8,0
311,311,10,0,2,6,0,0,0,1,6,1,106,1,26,0,2,8,18,16,287,8,0
312,312,19,0,1,3,0,0,0,1,6,1,108,1,26,0,2,8,18,16,287,8,0
313,313,41,1,1,5,2,1,0,1,6,1,214,1,26,0,2,8,18,16,287,8,0
314,314,23,4,1,6,2,1,0,1,6,1,358,1,26,0,2,8,18,16,287,8,0
315,315,17,0,2,2,2,0,0,1,6,1,453,1,26,0,2,8,18,16,287,8,0
316,316,16,0,0,3,0,0,0,1,6,1,364,1,26,0,2,8,18,16,287,8,0
317,317,39,5,1,1,0,0,0,1,6,1,136,1,26,0,2,8,18,16,287,8,0
318,318,25,1,1,2,0,0,0,1,6,1,173,1,26,0,2,8,18,16,287,8,0
319,319,26,7,1,3,0,1,0,1,6,1,241,1,26,0,2,8,18,16,287,8,0
320,320,37,4,2,2,0,1,0,1,6,1,224,2,26,0,2,8,18,16,287,8,0
321,321,36,0,2,1,0,1,1,1,6,1,148,1,26,0,2,8,18,16,287,8,0
322,322,25,9,2,7,0,0,0,1,6,1,230,1,26,0,2,8,18,16,287,8,0
323,323,23,7,1,1,2,0,0,1,6,1,199,2,26,0,2,8,18,16,287,8,0
324,324,37,9,1,5,0,1,1,1,6,1,196,1,26,0,2,8,18,16,287,8,0
325,325,23,3,2,5,0,0,0,1,6,1,111,3,26,0,2,8,18,16,287,8,0
326,326,9,0,2,6,0,1,0,1,6,1,231,2,26,0,2,8,18,16,287,8,0
327,327,16,0,1,3,0,0,0,1,6,1,316,2,26,0,2,8,18,16,287,8,0
328,328,18,1,1,2,2,0,0,1,6,1,240,1,26,0,2,8,18,16,287,8,0
329,329,19,0,1,3,0,0,0,1,6,1,669,2,26,0,2,8,18,16,287,8,0
330,330,12,7,2,3,0,1,0,1,6,1,425,1,26,0,2,8,18,16,287,8,0
331,331,19,1,1,2,0,1,0,1,6,1,121,1,26,0,2,8,18,16,287,8,0
332,332,18,4,1,3,0,1,0,1,6,1,174,4,26,0,2,8,18,16,287,8,0
333,333,33,6,2,6,0,0,1,1,6,1,88,4,26,0,2,8,18,16,287,8,0
334,334,29,7,1,3,2,1,0,1,6,1,313,2,26,0,2,8,18,16,287,8,0
335,335,32,2,1,3,0,1,0,1,6,1,135,3,26,0,2,8,18,16,287,8,0
336,336,25,9,2,5,2,1,0,1,6,1,152,1,26,0,2,8,18,16,287,8,0
337,337,19,1,2,3,0,1,1,1,6,1,402,2,26,0,2,8,18,16,287,8,0
338,338,38,1,1,2,2,1,0,1,6,1,221,1,26,0,2,8,18,16,287,8,0
339,339,24,4,1,6,2,0,0,1,6,1,213,1,26,0,2,8,18,16,287,8,0
340,340,40,4,1,5,2,1,0,1,6,1,144,2,26,0,2,8,18,16,287,8,0
341,341,15,7,2,3,0,1,0,1,6,1,158,2,26,0,2,8,18,16,287,8,0
342,342,32,0,1,2,0,0,0,1,6,1,220,2,26,0,2,8,18,16,287,8,0
343,343,40,11,1,7,2,1,0,1,6,1,325,1,26,0,2,8,18,16,287,8,0
344,344,41,1,0,0,0,1,0,1,6,1,254,1,26,0,2,8,18,16,287,8,0
345,345,35,9,1,3,0,1,0,1,6,1,503,1,26,0,2,8,18,16,287,8,0
346,346,33,7,0,5,0,0,0,1,6,1,680,1,26,0,2,8,18,16,287,8,0
347,347,24,1,2,2,2,1,0,1,6,1,421,3,26,0,2,8,18,16,287,8,0
348,348,16,2,1,6,0,1,0,1,6,1,130,2,26,0,2,8,18,16,287,8,0
349,349,40,1,1,0,0,0,0,1,6,1,164,1,26,0,2,8,18,16,287,8,0
350,350,31,1,1,1,2,0,0,1,6,1,174,2,26,0,2,8,18,16,287,8,0
351,351,38,9,1,5,0,0,0,1,6,1,113,1,26,0,2,8,18,16,287,8,0
352,352,21,4,1,6,0,0,0,1,6,1,195,1,26,0,2,8,18,16,287,8,0
353,353,21,7,1,3,0,1,0,1,6,1,347,2,26,0,2,8,18,16,287,8,0
354,354,36,0,1,6,0,1,0,1,6,1,208,1,26,0,2,8,18,16,287,8,0
355,355,26,10,2,6,0,0,0,1,6,1,404,3,26,0,2,8,18,16,287,8,0
356,356,19,1,2,3,0,0,0,1,6,1,396,1,26,0,2,8,18,16,287,8,0
357,357,15,1,1,2,0,0,0,1,6,1,98,1,26,0,2,8,18,16,287,8,0
358,358,16,7,1,0,0,0,0,1,6,1,229,2,26,0,2,8,18,16,287,8,0
359,359,41,2,1,0,0,1,0,1,6,1,350,1,26,0,2,8,18,16,287,8,0
360,360,23,10,0,3,2,0,0,1,6,3,88,2,26,0,2,8,18,16,287,8,0
361,361,40,4,1,6,0,1,0,1,6,3,379,1,26,0,2,8,18,16,287,8,0
362,362,28,9,1,3,0,1,0,1,6,3,168,2,26,0,2,8,18,16,287,8,0
363,363,25,1,1,0,2,1,0,1,6,3,190,2,26,0,2,8,18,16,287,8,0
364,364,29,0,1,6,0,1,0,1,6,3,158,0,26,0,2,8,18,16,287,8,0
365,365,19,9,1,6,0,0,0,1,6,3,210,0,26,0,2,8,18,16,287,8,0
366,366,24,6,1,3,0,1,0,1,6,3,102,0,26,0,2,8,18,16,287,8,0
367,367,40,0,0,2,0,0,0,1,6,3,306,0,26,0,2,8,18,16,287,8,0
368,368,32,1,1,2,2,1,0,1,6,3,64,0,26,0,2,8,18,16,287,8,0
369,369,39,4,0,3,0,0,0,1,6,3,218,0,26,0,2,8,18,16,287,8,0
370,370,20,1,1,2,0,0,0,1,6,3,77,0,26,0,2,8,18,16,287,8,0
371,371,20,1,1,2,0,0,1,1,6,3,54,0,26,0,2,8,18,16,287,8,0
372,372,29,0,2,3,0,1,0,1,6,3,344,0,26,0,2,8,18,16,287,8,0
373,373,5,1,2,2,0,1,0,1,6,3,195,0,26,0,2,8,18,16,287,8,0
374,374,26,7,1,3,0,0,0,1,6,3,202,0,26,0,2,8,18,16,287,8,0
375,375,32,1,1,7,0,0,0,1,6,3,286,0,26,0,2,8,18,16,287,8,0
376,376,24,9,1,1,0,1,0,1,6,3,278,0,26,0,2,8,18,16,287,8,0
377,377,21,0,2,6,0,0,0,1,6,3,189,0,26,0,2,8,18,16,287,8,0
378,378,16,0,1,2,0,0,0,1,6,3,83,0,26,0,2,8,18,16,287,8,0
379,379,32,0,1,6,0,1,1,1,6,3,18,0,26,0,2,8,18,16,287,8,0
380,380,13,1,2,7,0,0,0,1,6,3,184,1,26,0,2,8,18,16,287,8,0
381,381,16,0,1,2,0,1,0,1,6,3,235,0,26,0,2,8,18,16,287,8,0
382,382,17,4,2,6,0,0,0,1,6,3,290,0,26,0,2,8,18,16,287,8,0
383,383,13,8,2,7,2,0,0,1,6,3,133,0,26,0,2,8,18,16,287,8,0
384,384,42,4,1,0,2,1,1,1,6,3,318,0,26,0,2,8,18,16,287,8,0
385,385,42,4,1,0,2,2,2,1,6,3,437,0,26,0,2,8,18,16,287,8,0
386,386,24,6,1,6,0,0,0,1,6,3,402,0,26,0,2,8,18,16,287,8,0
387,387,31,3,1,1,2,1,1,1,6,3,501,3,26,0,2,8,18,16,287,8,0
388,388,11,11,2,7,2,1,1,1,6,3,1172,0,26,0,2,8,18,16,287,8,1
389,389,27,7,1,3,0,1,0,1,6,3,1022,0,26,0,2,8,18,16,287,8,1
390,390,42,5,3,6,2,0,0,1,6,3,253,0,26,0,2,8,18,16,287,8,0
391,391,33,4,1,3,2,0,0,1,6,3,149,0,26,0,2,8,18,16,287,8,0
392,392,18,0,1,6,0,0,0,1,6,3,144,0,26,0,2,8,18,16,287,8,0
393,393,25,0,1,3,0,0,0,1,6,3,69,0,26,0,2,8,18,16,287,8,0
394,394,28,0,1,2,0,0,0,1,6,3,243,0,26,0,2,8,18,16,287,8,0
395,395,19,9,1,5,0,0,0,1,6,3,769,1,26,0,2,8,18,16,287,8,0
396,396,39,7,1,3,2,0,0,1,6,3,135,2,26,0,2,8,18,16,287,8,0
397,397,12,1,0,0,0,0,0,1,6,3,231,0,26,0,2,8,18,16,287,8,0
398,398,24,6,1,6,0,1,1,1,6,3,442,1,26,0,2,8,18,16,287,8,0
399,399,25,1,1,2,2,0,0,1,6,3,199,0,26,0,2,8,18,16,287,8,0
400,400,35,7,2,3,0,0,0,1,6,3,455,0,26,0,2,8,18,16,287,8,0
401,401,31,7,1,3,2,2,2,1,6,3,152,0,26,0,2,8,18,16,287,8,0
402,402,14,1,1,3,2,1,0,1,6,3,124,0,26,0,2,8,18,16,287,8,0
403,403,26,10,1,6,2,1,0,1,6,3,424,0,26,0,2,8,18,16,287,8,0
404,404,19,1,1,0,2,0,0,1,6,3,43,0,26,0,2,8,18,16,287,8,0
405,405,25,2,1,6,0,1,0,1,6,3,154,0,26,0,2,8,18,16,287,8,0
406,406,35,7,0,1,0,0,0,1,6,3,393,0,26,0,2,8,18,16,287,8,0
407,407,22,0,1,3,0,1,0,1,6,3,203,1,26,0,2,8,18,16,287,8,0
408,408,19,7,1,3,0,0,1,1,6,3,140,1,26,0,2,8,18,16,287,8,0
409,409,25,1,1,2,2,1,0,1,6,3,326,0,26,0,2,8,18,16,287,8,0
410,410,24,0,1,3,0,0,0,1,6,3,483,0,26,0,2,8,18,16,287,8,0
411,411,38,9,1,0,0,0,1,1,6,3,259,0,26,0,2,8,18,16,287,8,0
412,412,13,1,1,2,0,0,0,1,6,3,227,0,26,0,2,8,18,16,287,8,0
413,413,40,5,3,0,0,0,0,1,6,3,673,0,26,0,2,8,18,16,287,8,0
414,414,28,2,1,0,2,1,0,1,6,3,576,0,26,0,2,8,18,16,287,8,0
415,415,34,1,1,0,2,1,1,1,6,3,180,1,26,0,2,8,18,16,287,8,0
416,416,22,6,2,2,2,1,1,1,6,3,90,0,26,0,2,8,18,16,287,8,0
417,417,30,0,1,3,2,0,0,1,6,3,505,0,26,0,2,8,18,16,287,8,0
418,418,10,7,1,3,0,1,0,1,6,3,245,0,26,0,2,8,18,16,287,8,0
419,419,17,9,2,6,0,1,0,1,6,3,186,0,26,0,2,8,18,16,287,8,0
420,420,40,1,1,0,2,1,0,1,6,3,208,0,26,0,2,8,18,16,287,8,0
421,421,26,2,1,0,0,0,0,1,6,3,623,0,26,0,2,8,18,16,287,8,0
422,422,32,1,1,0,2,0,0,1,6,3,180,0,26,0,2,8,18,16,287,8,0
423,423,22,4,1,6,2,0,0,1,6,3,496,2,26,0,2,8,18,16,287,8,0
424,424,21,1,1,0,2,1,0,1,6,3,118,0,26,0,2,8,18,16,287,8,0
425,425,32,1,1,2,0,0,0,1,6,3,102,1,26,0,2,8,18,16,287,8,0
426,426,41,4,1,1,0,0,0,1,6,3,342,0,26,0,2,8,18,16,287,8,0
427,427,26,9,1,5,0,1,0,1,6,3,225,0,26,0,2,8,18,16,287,8,0
428,428,33,11,1,7,2,1,0,1,6,3,185,2,26,0,2,8,18,16,287,8,0
429,429,14,7,1,3,2,0,0,1,6,3,276,0,26,0,2,8,18,16,287,8,0
430,430,26,6,0,6,0,0,0,1,6,3,87,0,26,0,2,8,18,16,287,8,0
431,431,26,6,1,2,2,0,0,1,6,3,744,0,26,0,2,8,18,16,287,8,0
432,432,13,6,2,6,0,1,0,1,6,3,262,0,26,0,2,8,18,16,287,8,0
433,433,10,7,2,5,0,1,1,1,6,3,271,0,26,0,2,8,18,16,287,8,0
434,434,34,7,1,7,2,0,0,1,6,3,141,0,26,0,2,8,18,16,287,8,0
435,435,20,9,1,5,0,1,0,1,6,3,198,1,26,0,2,8,18,16,287,8,0
436,436,29,3,1,2,0,1,0,1,6,3,150,0,26,0,2,8,18,16,287,8,0
437,437,18,1,1,5,0,0,0,1,6,3,241,0,26,0,2,8,18,16,287,8,0
438,438,30,0,0,6,0,0,0,1,6,3,196,0,26,0,2,8,18,16,287,8,0
439,439,29,4,1,7,0,1,0,1,6,3,149,0,26,0,2,8,18,16,287,8,0
440,440,23,9,1,5,2,0,1,1,6,3,264,0,26,0,2,8,18,16,287,8,0
441,441,9,3,1,6,0,0,0,1,6,3,246,0,26,0,2,8,18,16,287,8,0
442,442,15,1,0,2,2,0,0,1,6,3,309,1,26,0,2,8,18,16,287,8,0
443,443,28,4,1,6,0,1,0,1,6,3,140,0,26,0,2,8,18,16,287,8,0
444,444,17,0,1,2,0,0,0,1,6,3,175,0,26,0,2,8,18,16,287,8,0
445,445,30,1,1,7,2,0,0,1,6,3,136,0,26,0,2,8,18,16,287,8,0
446,446,25,9,1,5,0,0,0,1,6,3,1416,0,26,0,2,8,18,16,287,8,1
447,447,40,9,1,0,2,0,1,1,6,3,50,0,26,0,2,8,18,16,287,8,0
448,448,40,9,1,0,2,0,0,1,6,3,101,0,26,0,2,8,18,16,287,8,0
449,449,21,1,1,0,0,0,1,1,6,3,144,0,26,0,2,8,18,16,287,8,0
450,450,40,9,1,0,2,0,0,1,6,3,238,0,26,0,2,8,18,16,287,8,0
451,451,11,8,2,2,2,1,0,1,6,3,354,0,26,0,2,8,18,16,287,8,0
452,452,43,4,1,6,0,0,0,1,6,3,451,1,26,0,2,8,18,16,287,8,0
453,453,31,0,1,6,0,1,0,1,6,3,159,0,26,0,2,8,18,16,287,8,0
454,454,30,9,1,5,0,1,0,1,6,3,170,0,26,0,2,8,18,16,287,8,0
455,455,23,0,1,3,0,0,0,1,6,3,243,0,26,0,2,8,18,16,287,8,0
456,456,34,4,1,5,2,1,0,1,6,3,141,1,26,0,2,8,18,16,287,8,0
457,457,31,10,2,0,0,1,0,1,6,3,112,0,26,0,2,8,18,16,287,8,0
458,458,37,3,1,0,0,0,0,1,6,3,262,1,26,0,2,8,18,16,287,8,0
459,459,23,1,1,1,0,0,1,1,6,3,53,0,26,0,2,8,18,16,287,8,0
460,460,27,0,2,2,2,0,0,1,6,3,134,0,26,0,2,8,18,16,287,8,0
461,461,25,9,0,3,0,0,0,1,6,3,204,3,26,0,2,8,18,16,287,8,0
462,462,35,6,1,6,0,1,0,1,6,3,678,0,26,0,2,8,18,16,287,8,0
463,463,14,1,2,2,0,1,0,1,6,3,182,0,26,0,2,8,18,16,287,8,0
464,464,15,7,1,3,0,0,0,1,6,3,162,0,26,0,2,8,18,16,287,8,0
465,465,27,0,1,3,0,1,1,1,6,3,177,0,26,0,2,8,18,16,287,8,0
466,466,22,4,1,1,2,0,0,1,6,3,27,0,26,0,2,8,18,16,287,8,0
467,467,40,4,1,5,2,1,0,1,6,3,699,2,26,0,2,8,18,16,287,8,0
468,468,35,0,1,0,0,1,0,1,6,3,358,0,26,0,2,8,18,16,287,8,0
469,469,25,4,1,6,0,0,0,1,6,3,1428,0,26,0,2,8,18,16,287,8,1
470,470,25,9,2,5,2,2,2,1,6,3,529,0,26,0,2,8,18,16,287,8,0
471,471,26,4,1,5,0,1,0,1,6,3,310,0,26,0,2,8,18,16,287,8,0
472,472,14,0,0,3,0,0,0,1,6,3,47,0,26,0,2,8,18,16,287,8,0
473,473,12,0,1,6,2,1,0,1,6,3,379,0,26,0,2,8,18,16,287,8,0
474,474,40,1,0,0,0,0,0,1,6,3,30,1,26,0,2,8,18,16,287,8,0
475,475,27,1,1,2,2,0,0,1,6,3,472,0,26,0,2,8,18,16,287,8,0
476,476,42,11,1,7,2,0,0,1,6,3,113,0,26,0,2,8,18,16,287,8,0
477,477,22,1,1,0,2,0,0,1,6,3,114,0,26,0,2,8,18,16,287,8,0
478,478,40,5,1,6,0,0,0,1,6,3,116,0,26,0,2,8,18,16,287,8,0
479,479,24,4,1,7,2,0,0,1,6,3,448,0,26,0,2,8,18,16,287,8,0
480,480,20,9,2,3,2,0,1,1,6,3,264,0,26,0,2,8,18,16,287,8,0
481,481,21,7,1,3,0,1,0,1,6,3,169,0,26,0,2,8,18,16,287,8,0
482,482,25,5,1,0,0,0,0,1,6,3,145,0,26,0,2,8,18,16,287,8,0
483,483,32,11,1,7,2,1,0,1,6,3,288,0,26,0,2,8,18,16,287,8,0
484,484,37,4,1,1,2,1,1,1,6,3,381,0,26,0,2,8,18,16,287,8,0
485,485,19,0,1,6,0,2,2,1,6,3,176,1,26,0,2,8,18,16,287,8,0
486,486,15,0,2,6,2,0,0,1,6,3,215,0,26,0,2,8,18,16,287,8,0
487,487,18,9,1,5,0,1,0,1,6,3,278,0,26,0,2,8,18,16,287,8,0
488,488,28,3,1,5,2,0,0,1,6,3,188,1,26,0,2,8,18,16,287,8,0
489,489,39,9,1,7,0,1,0,1,6,3,174,1,26,0,2,8,18,16,287,8,0
490,490,17,9,1,6,0,1,0,1,6,3,226,1,26,0,2,8,18,16,287,8,0
491,491,24,10,1,2,2,0,0,1,6,3,111,1,26,0,2,8,18,16,287,8,0
492,492,24,7,1,2,0,0,0,1,6,3,157,1,26,0,2,8,18,16,287,8,0
493,493,19,1,1,2,2,0,0,1,6,3,46,0,26,0,2,8,18,16,287,8,0
494,494,15,0,2,6,2,2,2,1,6,3,49,0,26,0,2,8,18,16,287,8,0
495,495,14,7,1,3,2,2,2,1,6,3,374,0,26,0,2,8,18,16,287,8,0
496,496,21,9,1,5,0,1,0,1,6,3,349,0,26,0,2,8,18,16,287,8,0
497,497,18,0,0,6,2,1,0,1,6,3,325,0,26,0,2,8,18,16,287,8,0
498,498,36,0,1,5,0,1,0,1,6,3,233,1,26,0,2,8,18,16,287,8,0
499,499,34,0,1,1,2,1,0,1,6,3,531,0,26,0,2,8,18,16,287,8,0
500,500,39,2,1,6,2,0,0,1,6,3,153,0,26,0,2,8,18,16,287,8,0
501,501,16,0,1,2,0,2,2,1,6,3,80,0,26,0,2,8,18,16,287,8,0
502,502,16,0,1,2,0,0,0,1,6,3,198,0,26,0,2,8,18,16,287,8,0
503,503,34,7,0,3,2,1,0,1,6,3,568,0,26,0,2,8,18,16,287,8,0
504,504,22,7,1,3,2,1,0,1,6,3,915,0,26,0,2,8,18,16,287,8,1
505,505,28,2,1,6,0,0,0,1,6,3,82,0,26,0,2,8,18,16,287,8,0
506,506,23,9,2,6,0,0,0,1,6,3,198,2,26,0,2,8,18,16,287,8,0
507,507,43,11,2,7,2,1,0,1,6,3,211,0,26,0,2,8,18,16,287,8,0
508,508,16,9,1,6,0,1,0,1,6,3,120,0,26,0,2,8,18,16,287,8,0
509,509,30,1,1,3,2,1,0,1,6,3,269,0,26,0,2,8,18,16,287,8,0
510,510,31,1,1,0,0,0,0,1,6,3,128,0,26,0,2,8,18,16,287,8,0
511,511,26,2,1,3,0,0,0,1,6,3,166,1,26,0,2,8,18,16,287,8,0
512,512,20,4,1,6,0,1,0,1,6,3,211,0,26,0,2,8,18,16,287,8,0
513,513,33,7,1,2,0,1,1,1,6,3,369,0,26,0,2,8,18,16,287,8,0
514,514,42,2,1,3,0,1,0,1,6,3,91,0,26,0,2,8,18,16,287,8,0
515,515,15,9,1,7,2,1,0,1,6,3,267,1,26,0,2,8,18,16,287,8,0
516,516,25,3,2,0,2,1,0,1,6,3,198,0,26,0,2,8,18,16,287,8,0
517,517,35,1,1,0,0,0,0,1,6,3,371,1,26,0,2,8,18,16,287,8,0
518,518,25,1,1,7,2,0,0,1,6,3,288,1,26,0,2,8,18,16,287,8,0
519,519,25,0,1,7,0,0,0,1,6,3,221,0,26,0,2,8,18,16,287,8,0
520,520,23,4,1,2,2,2,2,1,6,3,427,0,26,0,2,8,18,16,287,8,0
521,521,21,1,1,2,0,0,0,1,6,3,310,0,26,0,2,8,18,16,287,8,0
522,522,22,1,1,1,0,1,0,1,6,3,158,0,26,0,2,8,18,16,287,8,0
523,523,22,1,1,1,0,0,0,1,6,3,198,0,26,0,2,8,18,16,287,8,0
524,524,21,0,1,3,0,0,0,1,6,3,145,0,26,0,2,8,18,16,287,8,0
525,525,30,0,2,7,2,1,0,1,6,3,247,0,26,0,2,8,18,16,287,8,0
526,526,13,7,2,3,0,0,0,1,6,3,102,0,26,0,2,8,18,16,287,8,0
527,527,21,0,0,3,0,1,1,1,6,3,179,1,26,0,2,8,18,16,287,8,0
528,528,22,9,0,6,0,0,0,1,6,3,73,0,26,0,2,8,18,16,287,8,0
529,529,27,0,1,3,0,0,0,1,6,3,263,1,26,0,2,8,18,16,287,8,0
530,530,19,0,1,3,0,0,0,1,6,3,342,1,26,0,2,8,18,16,287,8,0
531,531,24,7,1,3,2,1,1,1,6,3,41,0,26,0,2,8,18,16,287,8,0
532,532,24,1,1,1,0,0,0,1,6,3,13,0,26,0,2,8,18,16,287,8,0
533,533,18,1,1,2,0,0,0,1,6,3,79,1,26,0,2,8,18,16,287,8,0
534,534,24,9,1,3,0,0,0,1,6,3,358,0,26,0,2,8,18,16,287,8,0
535,535,19,7,1,3,2,0,0,1,6,3,162,0,26,0,2,8,18,16,287,8,0
536,536,18,0,2,3,0,1,1,1,6,3,150,0,26,0,2,8,18,16,287,8,0
537,537,16,1,2,0,2,0,0,1,6,3,26,0,26,0,2,8,18,16,287,8,0
538,538,21,0,2,1,2,0,0,1,6,3,250,0,26,0,2,8,18,16,287,8,0
539,539,16,6,1,6,0,0,0,1,6,3,792,0,26,0,2,8,18,16,287,8,0
540,540,38,6,1,7,2,0,0,1,6,3,146,0,26,0,2,8,18,16,287,8,0
541,541,19,1,2,2,2,0,0,1,6,3,440,0,26,0,2,8,18,16,287,8,0
542,542,40,9,1,5,2,0,1,1,6,3,289,0,26,0,2,8,18,16,287,8,0
543,543,15,2,2,6,0,1,0,1,6,3,242,1,26,0,2,8,18,16,287,8,0
544,544,13,6,2,3,0,1,0,1,6,3,123,0,26,0,2,8,18,16,287,8,0
545,545,26,0,1,5,0,1,1,1,6,3,161,1,26,0,2,8,18,16,287,8,0
546,546,29,0,1,6,0,0,0,1,6,3,268,1,26,0,2,8,18,16,287,8,0
547,547,18,0,0,3,0,0,1,1,6,3,259,1,26,0,2,8,18,16,287,8,0
548,548,17,0,2,6,0,1,1,1,6,3,26,0,26,0,2,8,18,16,287,8,0
549,549,33,1,1,0,2,2,2,1,6,3,153,0,26,0,2,8,18,16,287,8,0
550,550,22,0,2,6,0,0,0,1,6,3,424,1,26,0,2,8,18,16,287,8,0
551,551,22,1,1,2,2,0,0,1,6,3,375,0,26,0,2,8,18,16,287,8,0
552,552,25,2,1,1,0,0,0,1,6,3,179,1,26,0,2,8,18,16,287,8,0
553,553,40,5,1,6,0,1,0,1,6,3,383,0,26,0,2,8,18,16,287,8,0
554,554,28,1,1,0,2,0,0,1,6,3,440,0,26,0,2,8,18,16,287,8,0
555,555,23,9,1,0,0,0,1,1,6,3,195,0,26,0,2,8,18,16,287,8,0
556,556,25,1,1,3,0,0,1,1,6,3,1246,2,26,0,2,8,18,16,287,8,1
557,557,23,9,1,0,0,0,0,1,6,3,217,0,26,0,2,8,18,16,287,8,0
558,558,21,1,2,0,2,0,0,1,6,3,87,0,26,0,2,8,18,16,287,8,0
559,559,22,1,1,1,2,1,1,1,6,3,427,0,26,0,2,8,18,16,287,8,0
560,560,24,1,1,0,0,0,0,1,6,3,189,0,26,0,2,8,18,16,287,8,0
561,561,22,1,1,1,2,1,0,1,6,3,502,0,26,0,2,8,18,16,287,8,0
562,562,24,1,1,0,0,1,1,1,6,3,260,0,26,0,2,8,18,16,287,8,0
563,563,28,0,1,6,2,0,0,1,6,3,209,0,26,0,2,8,18,16,287,8,0
564,564,18,0,0,6,0,2,2,1,6,3,179,0,26,0,2,8,18,16,287,8,0
565,565,18,0,1,1,0,1,0,1,6,3,179,0,26,0,2,8,18,16,287,8,0
566,566,32,1,1,3,2,0,0,1,6,3,69,0,26,0,2,8,18,16,287,8,0
567,567,19,9,1,7,0,0,0,1,6,3,105,1,26,0,2,8,18,16,287,8,0
568,568,6,0,2,6,0,0,0,1,6,3,266,2,26,0,2,8,18,16,287,8,0
569,569,26,10,1,6,2,2,2,1,6,3,87,1,26,0,2,8,18,16,287,8,0
570,570,32,2,1,5,0,2,2,1,6,3,524,1,26,0,2,8,18,16,287,8,0
571,571,19,9,1,5,0,2,2,1,6,3,155,1,26,0,2,8,18,16,287,8,0
572,572,34,1,1,2,2,1,0,1,6,3,162,1,26,0,2,8,18,16,287,8,0
573,573,39,5,1,0,2,1,1,1,6,3,316,3,26,0,2,8,18,16,287,8,0
574,574,28,3,1,3,0,0,0,1,6,3,352,1,26,0,2,8,18,16,287,8,0
575,575,25,0,1,3,0,0,0,1,6,3,695,2,26,0,2,8,18,16,287,8,0
576,576,24,0,0,3,0,0,0,1,6,3,76,3,26,0,2,8,18,16,287,8,0
577,577,15,7,1,3,2,0,1,1,6,3,535,1,26,0,2,8,18,16,287,8,0
578,578,29,4,1,6,0,0,0,1,6,3,310,1,26,0,2,8,18,16,287,8,0
579,579,20,1,1,7,0,0,0,1,6,3,390,2,26,0,2,8,18,16,287,8,0
580,580,36,4,1,6,2,0,0,1,6,3,369,0,26,0,2,8,18,16,287,8,0
581,581,13,1,1,0,0,0,0,1,6,3,112,1,26,0,2,8,18,16,287,8,0
582,582,28,11,1,7,2,0,0,1,6,3,79,0,26,0,2,8,18,16,287,8,0
583,583,7,9,2,5,0,0,1,1,6,3,140,1,26,0,2,8,18,16,287,8,0
584,584,28,11,1,7,2,0,0,1,6,3,315,0,26,0,2,8,18,16,287,8,0
585,585,17,0,2,6,0,0,1,1,6,3,262,1,26,0,2,8,18,16,287,8,0
586,586,24,4,1,6,2,0,0,1,6,3,174,1,26,0,2,8,18,16,287,8,0
587,587,42,1,1,0,0,1,0,1,6,3,424,1,26,0,2,8,18,16,287,8,0
588,588,28,1,1,0,2,0,0,1,6,3,135,0,26,0,2,8,18,16,287,8,0
589,589,37,1,1,1,2,0,0,1,6,3,36,4,26,0,2,8,18,16,287,8,0
590,590,15,9,1,5,0,0,0,1,6,3,1469,2,26,0,2,8,18,16,287,8,0
591,591,16,9,1,5,0,1,0,1,6,3,219,1,26,0,2,8,18,16,287,8,0
592,592,15,0,1,6,0,0,0,1,6,3,135,0,26,0,2,8,18,16,287,8,0
593,593,17,7,2,3,0,2,2,1,6,3,147,1,26,0,2,8,18,16,287,8,0
594,594,29,4,1,6,0,0,0,1,6,3,407,1,26,0,2,8,18,16,287,8,0
595,595,40,9,1,5,0,1,0,1,6,3,402,3,26,0,2,8,18,16,287,8,0
596,596,25,9,1,2,0,0,0,1,6,3,209,0,26,0,2,8,18,16,287,8,0
597,597,31,0,1,5,0,1,0,1,6,3,92,1,26,0,2,8,18,16,287,8,0
598,598,41,0,0,6,2,1,0,1,6,3,208,0,26,0,2,8,18,16,287,8,0
599,599,17,7,1,3,0,0,0,1,6,3,193,0,26,0,2,8,18,16,287,8,0
600,600,15,0,2,6,0,1,1,1,6,3,65,0,26,0,2,8,18,16,287,8,0
601,601,31,1,1,2,0,0,0,1,6,3,284,1,26,0,2,8,18,16,287,8,0
